,Close,Open,Low,High,Volume,sentiment_rolling_7,sentiment_rolling_14,sentiment_rolling_30,sentiment_score
301,185.0,183.9499969482422,182.00999450683594,186.27999877929688,96438700.0,-0.10578008711975338,-0.11609551947106429,-0.0407450860636864,-0.2062173000692079
302,187.0399932861328,186.32000732421875,182.69000244140625,189.69000244140625,116662200.0,-0.07950128152624958,-0.08975865119331974,-0.03668678224553541,0.1084909480331199
303,184.30999755859375,187.14999389648438,183.5800018310547,187.69000244140625,92067000.0,-0.02676513140425595,-0.08495719613968586,-0.020741785229416658,0.1558700057212263
304,180.58999633789062,179.10000610351562,177.64999389648438,183.5,125732700.0,-0.03188033126427327,-0.08814249750320305,-0.019693449886274823,-0.371611806465999
305,162.99000549316406,166.1699981689453,160.55999755859375,169.6999969482422,210970800.0,-0.05016312848795252,-0.09040401180111765,-0.038800964482449456,-0.0209051031353218
306,165.0800018310547,164.8000030517578,161.32000732421875,166.0,123539000.0,-0.09429501581385548,-0.10313611729373186,-0.04658338066781358,-0.2728081443347037
307,162.5500030517578,164.64999389648438,158.61000061035156,165.64999389648438,140006600.0,-0.05537517562210481,-0.07483987364211701,-0.040971418380851186,0.2195551708961526
308,160.6699981689453,159.82000732421875,158.75,163.47000122070312,121999300.0,0.04011591395883057,-0.03283208658046139,-0.022067781829876905,0.4622203269973397
309,153.75,160.2899932861328,153.13999938964844,160.6699981689453,153364100.0,-0.0012602452786770785,-0.04038076340246331,-0.02626053324515774,-0.1811421666294336
310,160.19000244140625,152.63999938964844,152.3699951171875,160.47999572753906,127015200.0,-0.054860518566665205,-0.04081282498546056,-0.02850108574587591,-0.2193319072946906
311,164.30999755859375,160.89999389648438,157.32000732421875,165.0,122515800.0,-0.021638736883368422,-0.02675953407382083,-0.039210450429139745,-0.1390593346829215
312,161.8300018310547,163.1699981689453,158.8300018310547,163.27999877929688,109015000.0,-0.0010395216223384799,-0.02560132505514548,-0.028749966367904802,0.1232894036918878
313,160.30999755859375,161.8800048828125,158.92999267578125,165.49000549316406,128259700.0,0.019017308045710835,-0.03763885388407231,-0.0328294543094431,-0.1324103366583585
314,160.61000061035156,160.00999450683594,159.91000366210938,165.0,119728000.0,0.022570465274509934,-0.016402355173797418,-0.029762165496779278,0.2444272714977463
315,161.1999969482422,162.7100067138672,159.64999389648438,162.9499969482422,95108500.0,-0.047246048244692015,-0.003565067142930703,-0.049667657725545565,-0.0264952676370739
316,170.05999755859375,163.97000122070312,163.50999450683594,170.7899932861328,107440900.0,-0.05938308321345013,-0.03032166424606358,-0.05671216101393838,-0.2661014114107404
317,171.7899932861328,173.72000122070312,169.19000244140625,173.8000030517578,112249400.0,-0.03035613692105827,-0.04260832774386171,-0.06524976357515394,-0.0161432832479476
318,169.14999389648438,168.9499969482422,166.55999755859375,169.82000732421875,88965000.0,-0.0015836136652894977,-0.01161117527432894,-0.054497312376395136,0.0623483281074599
319,168.5399932861328,172.5500030517578,166.67999267578125,174.42999267578125,119840700.0,-0.005632795837030667,-0.0033361587296845546,-0.05428746259241689,0.0949451284896996
320,172.0800018310547,168.6999969482422,166.7899932861328,173.57000732421875,103889900.0,-0.012697490801490638,0.0031599086221101164,-0.04944898306017755,-0.1818632014095783
321,167.97999572753906,176.07000732421875,167.22999572753906,177.3800048828125,157577100.0,-0.060845577406463305,-0.01913755606597667,-0.05289449745259571,-0.0926093347370624
322,166.35000610351562,167.66000366210938,164.5500030517578,169.75999450683594,105592500.0,-0.05386476653029632,-0.05055540738749415,-0.048996861588122394,0.022370408496095
323,166.52000427246094,165.64999389648438,164.35000610351562,169.52000427246094,98288800.0,-0.026678045127879496,-0.043030564170664795,-0.04563693230036798,-0.0757943615938226
324,173.86000061035156,168.41000366210938,167.19000244140625,174.5,125473600.0,-0.03916002412475809,-0.03475808052290815,-0.04489121377904327,-0.1035171362260977
325,176.88999938964844,174.22000122070312,172.4499969482422,177.05999755859375,109520300.0,-0.016470159916005624,-0.00902688679064754,-0.0350032781560388,0.2211773775687271
326,180.13999938964844,177.1699981689453,176.30999755859375,181.9499969482422,136024200.0,-0.0472031482409934,-0.02641797203901201,-0.03190003631112166,-0.1201857897852148
327,188.8699951171875,180.6999969482422,180.11000061035156,189.32000732421875,132001400.0,0.027482611149045703,0.0073925601737775525,-0.009341952252235886,0.3409371143206954
328,185.77000427246094,186.1999969482422,185.25999450683594,192.9600067138672,156952100.0,0.03586075344045959,-0.01249241198300184,-0.014043179456489162,-0.0339623386971652
329,182.89999389648438,182.22999572753906,178.22000122070312,184.22000122070312,137605100.0,0.03567541230230343,-0.009094677113996424,-0.014544581003743002,0.0210730205290019
330,184.47000122070312,186.5399932861328,180.5800018310547,186.77999877929688,96870700.0,0.08567593294710159,0.02949894390961107,-0.003641481224880777,0.2742092829197645
331,193.1699981689453,184.6199951171875,184.52999877929688,198.60000610351562,162061500.0,0.13872232297698422,0.04978114942611308,0.012159348576862173,0.2678075939830806
332,201.16000366210938,200.10000610351562,197.52999877929688,204.47999572753906,128818700.0,0.05953986120730735,0.02153485064565088,-0.002560344851542186,-0.3330998548190109
333,203.92999267578125,199.77999877929688,195.1199951171875,203.9499969482422,150711700.0,0.06726683749732308,0.010031844628164867,-0.009959243567419885,-0.0660969557551046
334,207.52000427246094,202.58999633789062,199.3699951171875,209.8000030517578,148029900.0,-0.001102596817589884,0.013190007165727933,-0.0021604808813430972,-0.1376489258836954
335,213.97000122070312,210.14999389648438,209.75,217.25,164129000.0,-0.004825055584984112,0.01551784892773776,-0.003464295779129864,-0.0600195500689248
336,217.61000061035156,217.8000030517578,214.52000427246094,221.2899932861328,151143100.0,-0.0350406649017345,0.0003173737002844869,-0.0007185657909147676,-0.1904362446882508
337,221.30999755859375,216.13999938964844,212.52999877929688,221.91000366210938,146911600.0,-0.05923293683549234,0.013221498055804646,-0.004541625508004534,0.1048633793834596
338,224.57000732421875,228.0,223.1999969482422,230.8300018310547,185710800.0,-0.13332083796879712,0.0027007425040935667,-0.028309226872917623,-0.2508077139500528
339,234.86000061035156,224.22000122070312,223.00999450683594,235.22999572753906,164489700.0,-0.10791535423386059,-0.024187746513276605,-0.027446536941085006,-0.1552614686744553
340,244.39999389648438,249.07000732421875,242.02000427246094,252.4199981689453,199882300.0,-0.09291844977536477,-0.01282580613902082,-0.018839427516116447,0.0388813754543662
341,249.8300018310547,247.94000244140625,244.58999633789062,250.97000122070312,150337900.0,-0.08698658238901731,-0.044044589603303576,-0.017408311499327832,-0.0961258541792631
342,258.7099914550781,253.50999450683594,251.33999633789062,259.67999267578125,162384300.0,-0.03332519190191267,-0.01907512374344836,-0.010997618844363836,0.3156101833408077
343,256.7900085449219,260.1700134277344,250.5,261.57000732421875,170575500.0,0.013897126803612226,-0.010571769049061115,-0.001913274747404441,0.1401199862504234
344,255.89999389648438,248.39999389648438,247.2899932861328,258.95001220703125,160171200.0,-0.03356316888874007,-0.046398052862116186,-0.017639473479429534,-0.2273586904630065
345,260.5400085449219,258.9200134277344,257.2099914550781,263.6000061035156,167563700.0,0.04539242276450378,-0.043964207602146636,-0.0066935836374386,0.3018814276226542
346,274.45001220703125,261.5,261.1199951171875,274.75,165611200.0,0.11536360439628471,0.0037241250812120757,0.013327690167853122,0.3345368027480112
347,259.4599914550781,275.1300048828125,257.7799987792969,276.989990234375,211797100.0,0.14106391834138918,0.024072734283012227,0.021158585378454622,0.2187835730700975
348,264.6099853515625,250.77000427246094,248.25,265.0,166875900.0,0.18392149559399007,0.0484674566024864,0.02587621399450406,0.203877186588943
349,256.6000061035156,259.2900085449219,252.8000030517578,262.45001220703125,176584100.0,0.14956622166691597,0.05812051488250166,0.025215485239890374,0.075123265851289
350,241.0500030517578,250.07000732421875,240.6999969482422,258.3699951171875,179990600.0,0.07665782613123771,0.04527747646742499,0.018936299203565512,-0.3702387824993242
351,250.2100067138672,243.24000549316406,240.85000610351562,250.38999938964844,164968200.0,0.11027634647044948,0.03835658879085473,0.022288975425183453,0.0079709519114759
352,256.239990234375,249.6999969482422,248.88999938964844,259.8800048828125,159770800.0,0.0805396086086717,0.06296601568658776,0.02466743722832061,0.0937242625902096
353,257.5,258.0299987792969,253.61000061035156,260.739990234375,131283400.0,0.08847868947901245,0.1019211469376486,0.040197594909461246,0.3901103688403964
354,261.7699890136719,260.6000061035156,259.8900146484375,264.45001220703125,112267600.0,0.06423507460190078,0.10264949647164501,0.04528410841467503,0.0490782689303159
355,279.82000732421875,276.489990234375,275.1099853515625,284.25,119685900.0,0.08030033443851492,0.1321109150162525,0.04845599601055886,0.3163340054452419
356,282.4800109863281,278.82000732421875,277.6000061035156,283.8500061035156,131530900.0,0.04568000155948582,0.0976231116132009,0.04688822019333553,-0.1672190643019146
357,276.5400085449219,278.0899963378906,272.8800048828125,279.9700012207031,120332100.0,0.06265580847061102,0.0696568173009244,0.027143378578597426,-0.2514081341214478
358,274.42999267578125,278.42999267578125,273.7699890136719,280.7799987792969,113602000.0,0.059201901170632044,0.0847391238205408,0.027735243228890368,-0.0162063991883769
359,269.6099853515625,276.4700012207031,265.1000061035156,277.5199890136719,119425400.0,0.011233514010359226,0.045886561309515496,0.018964327626866968,-0.2420544475317001
360,269.7900085449219,268.6499938964844,266.3699951171875,270.8999938964844,91972400.0,-0.09537629043454277,-0.0034488004777651388,-0.0020479238795891048,-0.3561582622739176
361,271.989990234375,276.3299865722656,271.4599914550781,276.5199890136719,95672100.0,-0.08713633562950314,-0.011450630513801154,-0.007416245260172016,0.1067579525655933
362,277.8999938964844,274.5899963378906,270.6000061035156,279.45001220703125,112681500.0,-0.1583504967110088,-0.03902508113624692,-0.0023850875037149093,-0.1821651221252977
363,281.3800048828125,277.010009765625,276.30999755859375,285.29998779296875,119771100.0,-0.08765849692978245,-0.020989247685148288,0.010738975493677572,0.3276249341666698
364,290.3800048828125,286.6300048828125,283.57000732421875,292.2300109863281,131569600.0,-0.020958692302490256,0.02084855808406041,0.02251028963212067,0.2154904982695976
365,293.3399963378906,290.1499938964844,286.010009765625,295.260009765625,112434700.0,-0.10715973344663175,-0.02397891613799982,0.003857151727839251,-0.6196136871973673
366,291.260009765625,296.0400085449219,289.5199890136719,299.2900085449219,142355400.0,-0.06392662394158291,-0.026346554965611817,0.012224270517568999,0.0605773190036416
367,262.8999938964844,279.55999755859375,261.20001220703125,280.92999267578125,175158300.0,-0.030325732496514306,-0.06285101146552852,0.004697090466172436,-0.1209520221584373
368,260.0199890136719,268.0,255.8000030517578,268.0,161050100.0,-0.050004253794424365,-0.06857029471196373,0.012024291047181623,-0.0309916965197771
369,269.05999755859375,255.85000610351562,254.1199951171875,269.8500061035156,136508500.0,-0.05402540412051456,-0.10618795041576165,0.010189234189399165,-0.2103131744079291
370,265.2799987792969,272.3800048828125,265.0,272.8999938964844,112757300.0,-0.16718238421035783,-0.1274204405700701,-0.006589275874487475,-0.464473926462233
371,264.3500061035156,263.25,261.75,268.0400085449219,95856200.0,-0.17003442937626487,-0.09549656083937753,0.003132458668429568,0.1955261821082482
372,255.7100067138672,268.30999755859375,255.3000030517578,269.1300048828125,103697300.0,-0.07230824645283442,-0.08973398994973304,-0.005238894334042488,0.064469593266646
373,266.44000244140625,259.8599853515625,258.2300109863281,267.25,111446000.0,-0.08304821896364666,-0.07348742145261476,-0.010396310161458068,-0.014602488572044
374,267.42999267578125,267.4800109863281,263.7799987792969,269.0799865722656,84582200.0,0.026168619830566786,-0.0020785563329737294,0.018634507834010706,0.6435658494010568
375,261.07000732421875,266.260009765625,260.25,266.4700012207031,83166000.0,0.0304291491355544,-0.009787552329434948,0.008532860533760105,-0.0011679913848638
376,254.11000061035156,255.57000732421875,250.49000549316406,259.5199890136719,101752900.0,0.018991726499722385,-0.01751683881039606,-0.012297537319798707,-0.2903751328587532
377,259.32000732421875,252.0399932861328,252.0,260.489990234375,97569100.0,0.014001382373868871,-0.07659050091824446,-0.03623720093357554,-0.4994063353432076
378,253.86000061035156,260.9700012207031,253.11000061035156,264.7699890136719,99242600.0,-0.007337583159254959,-0.0886860062677599,-0.041494659707327596,0.0461534233763814
379,251.4499969482422,251.4499969482422,242.75999450683594,253.64999389648438,111097900.0,-0.02622440206457159,-0.04926632425870297,-0.04625670653805625,-0.0677381390705704
380,249.6999969482422,247.4499969482422,245.00999450683594,250.9199981689453,96642200.0,-0.05824287640577069,-0.07064554768470863,-0.0418731407534267,-0.2387318089604377
381,242.19000244140625,250.8699951171875,241.89999389648438,251.10000610351562,101596300.0,-0.17952411050090983,-0.07667774533517148,-0.0489855987926398,-0.2054027892649173
382,245.33999633789062,245.39999389648438,243.0,251.8000030517578,109498600.0,-0.19678080540885326,-0.0831758281366494,-0.056175236070329045,-0.1219648557404677
383,242.64999389648438,241.77000427246094,238.02000427246094,243.7899932861328,98866600.0,-0.14233730303592423,-0.06167278826810089,-0.0661546022399506,0.0907293837517499
384,239.75999450683594,235.6999969482422,233.75,240.66000366210938,98595300.0,-0.13182617541225186,-0.05891239651919145,-0.08198482593687782,-0.4258284419775009
385,232.9600067138672,238.72999572753906,232.61000061035156,240.5,88197600.0,-0.18186646366403217,-0.09460202341164355,-0.1026669125979219,-0.3041285943860809
386,225.60000610351562,228.02000427246094,225.3800048828125,233.97000122070312,112484500.0,-0.14952253863540674,-0.08787347034998913,-0.0918039659168645,0.1586693361298077
387,219.22000122070312,226.05999755859375,218.8300018310547,226.74000549316406,120718400.0,-0.11111258283582716,-0.08467772962079888,-0.08241909872492892,0.0301378816366195
388,215.49000549316406,214.1199951171875,212.36000061035156,217.5800018310547,135813700.0,-0.08183685237068748,-0.13068048143579863,-0.08189464128561434,-0.0004726760089397
389,231.27999877929688,221.5500030517578,220.5800018310547,232.1300048828125,135702700.0,-0.10464409457376053,-0.15071244999130684,-0.08321334473995698,-0.2816155511619789
390,233.19000244140625,240.25,229.5500030517578,240.82000732421875,130597900.0,-0.11378915299916996,-0.12806322801754705,-0.0704509368383636,0.0267139747738838
391,236.86000061035156,229.33999633789062,229.2899932861328,238.97999572753906,101077600.0,-0.10001690459465126,-0.11592154000345152,-0.08499029202874572,-0.3294227031458701
392,230.0399932861328,238.66000366210938,228.17999267578125,238.9199981689453,99777400.0,-0.08674640931260867,-0.13430643648832039,-0.08595929220496189,-0.2112351274117827
393,238.58999633789062,231.30999755859375,230.35000610351562,239.0,106612200.0,-0.11305998740907837,-0.13129126302224253,-0.09773098036203356,-0.0255257105454802
394,238.82000732421875,242.5800018310547,235.35000610351562,244.3800048828125,107673700.0,-0.12422272131214437,-0.11766765207398573,-0.10651403882718155,-0.0480012556848426
395,257.17999267578125,238.5800018310547,237.77000427246094,257.4800109863281,134047600.0,-0.116228100277965,-0.0990324763243262,-0.08401059354625878,0.0554896712303161
396,256.8999938964844,254.1999969482422,250.58999633789062,260.510009765625,121988400.0,-0.10359382682739675,-0.10411896070057859,-0.09246902541331353,-0.1931756370080014
397,258.0799865722656,255.97999572753906,255.0500030517578,261.17999267578125,108861700.0,-0.10181711827132371,-0.1078031356352468,-0.08713226018581913,0.0391509346663951
398,245.00999450683594,257.260009765625,242.00999450683594,259.0799865722656,132272500.0,-0.05303155416179276,-0.07652422937822198,-0.08569666211446501,0.0120762456208467
399,256.489990234375,245.0,244.86000061035156,258.0,129469600.0,-0.025333579591451598,-0.05603999445203008,-0.07926453314818052,-0.0173493054193946
400,251.9199981689453,255.13999938964844,245.05999755859375,255.38999938964844,116959800.0,-0.008085327943097924,-0.060572657676088104,-0.060608333899672906,0.0952120509929955
401,251.49000549316406,245.07000732421875,243.27000427246094,252.80999755859375,115312900.0,-0.03473687166341283,-0.07947979648777857,-0.07494460869418275,-0.2345620617270469
402,248.5,251.22000122070312,246.6699981689453,256.5199890136719,118367700.0,-0.06615982957443589,-0.09119396492620038,-0.08257596294129912,-0.1644710341468453
403,273.5799865722656,264.2699890136719,260.6099853515625,274.8500061035156,174667900.0,-0.014930858121052323,-0.05926234247422451,-0.07657497455004153,0.1654271631656835
404,267.4800109863281,270.760009765625,266.6000061035156,278.3900146484375,135999900.0,0.03671958988938381,-0.032548764190969914,-0.08467036717209515,0.4007040707394481
405,271.29998779296875,270.07000732421875,268.1000061035156,274.9800109863281,111673700.0,0.01855209801506399,-0.017239728073364345,-0.08846797404257943,-0.1150961974993921
406,276.0400085449219,271.32000732421875,270.4200134277344,276.7099914550781,107709800.0,0.0029482230356461087,-0.011192678277902707,-0.08300801728979831,-0.12657643027531978
407,274.3900146484375,277.54998779296875,271.0,278.9800109863281,133422800.0,-0.03037587897067432,-0.019230603456886087,-0.07096302821339966,-0.1380566630512475
408,265.2799987792969,271.1600036621094,263.760009765625,271.44000244140625,101543300.0,-0.05632473653994311,-0.04553080410167793,-0.08637494448300997,-0.4162040647119284
409,266.5,264.3500061035156,261.20001220703125,267.8500061035156,103704000.0,-0.05550768930934787,-0.060833759441891844,-0.08940872996508026,-0.1587517035326787
410,262.5899963378906,267.0400085449219,262.4599914550781,273.92999267578125,122514600.0,-0.06961901926594893,-0.04227493869350059,-0.07922940788408313,0.0666478534694761
411,255.6999969482422,257.8500061035156,254.2100067138672,260.8599853515625,119531000.0,-0.0935507495266371,-0.028415579818626604,-0.06460991627809817,0.2331819589146309
412,244.8800048828125,257.3999938964844,244.47999572753906,257.7900085449219,127524100.0,-0.09215041774846257,-0.03679915986669925,-0.0640542169218216,-0.1052938750521703
413,246.99000549316406,243.3800048828125,238.30999755859375,247.10000610351562,104636600.0,-0.10841594289588374,-0.05273385993011879,-0.0750930332571222,-0.2404351063072681
414,244.1199951171875,242.97999572753906,241.66000366210938,249.5500030517578,101993600.0,-0.12300787835913345,-0.07669187866490386,-0.06890542556767201,-0.2402002112939953
415,240.5,244.25999450683594,234.5800018310547,245.3300018310547,136597200.0,-0.09243158176749634,-0.07437815915371969,-0.06550680537381827,-0.2021699885704687
416,246.3800048828125,240.02000427246094,238.64999389648438,247.5500030517578,117058900.0,-0.052222753316346425,-0.053865221312847114,-0.06670544672396618,0.1227100956253707
417,250.22000122070312,250.0,246.35000610351562,254.77000427246094,128346200.0,-0.10770243608765806,-0.08866072767680346,-0.07843370697617699,-0.3217099259297053
418,251.60000610351562,244.80999755859375,242.6199951171875,254.27999877929688,123810400.0,-0.22825009816285308,-0.16090042384474507,-0.09877300696293684,-0.6106516756117344
419,246.52999877929688,248.61000061035156,244.4499969482422,250.02000427246094,101985300.0,-0.19327367611394144,-0.14271204693120196,-0.08473445261453048,0.1395410792902112
420,261.1600036621094,248.13999938964844,247.60000610351562,261.8599853515625,129721600.0,-0.16242690164727305,-0.13542142227157836,-0.08644184127501293,-0.024507685040589394
421,260.04998779296875,260.0,256.25,263.6000061035156,119159200.0,-0.15504922137261518,-0.13902854986587426,-0.08174629948253026,-0.18855644937139
422,260.5299987792969,253.97999572753906,250.64999389648438,261.6499938964844,117947000.0,-0.1713537882586631,-0.13189268501307969,-0.08524852712789764,-0.3163019567728042
423,259.6700134277344,255.30999755859375,252.0500030517578,261.3599853515625,101377900.0,-0.14727083140973093,-0.09974679236303863,-0.07468797699078511,0.2912907935678959
424,263.6199951171875,257.75,257.6499938964844,268.94000244140625,122656000.0,-0.07034505913200392,-0.08902374760983094,-0.06586225246747757,0.2167704800143838
425,262.989990234375,266.20001220703125,260.8999938964844,268.6000061035156,103706300.0,0.08610880104658589,-0.07107064855813357,-0.051561063320541625,0.4845253456383943
426,258.8699951171875,262.9200134277344,256.6300048828125,265.4100036621094,111508100.0,0.06375886748511607,-0.06475740431441264,-0.04568549060827749,-0.0169084556400775
427,251.1199951171875,258.8999938964844,250.22000122070312,259.6000061035156,102073800.0,0.04405942920129743,-0.05918373622298777,-0.052403980198067995,-0.1624037530273199
428,253.9199981689453,250.0500030517578,248.47999572753906,255.39999389648438,88917200.0,0.11744141019880765,-0.018803905586903702,-0.04196927446505683,0.3251174176111817
429,254.85000610351562,250.10000610351562,247.0800018310547,257.17999267578125,93562900.0,0.16181329132190767,-0.004770248468377669,-0.04158092391478048,-0.0056987889111042
430,242.67999267578125,252.6999969482422,242.0800018310547,254.6300048828125,125147800.0,0.12650628081922013,-0.010382275295255346,-0.043283268279577555,0.0441417200490832
431,220.11000061035156,225.9499969482422,216.77999877929688,230.61000061035156,170772700.0,0.12032894507227901,0.024991942970137602,-0.029680228562482792,0.173529129785796
432,211.99000549316406,217.00999450683594,210.4199981689453,218.86000061035156,137734000.0,0.031896681728817114,0.059002741387701556,-0.028681210683115917,-0.1345004977658391
433,212.0800018310547,210.0,202.50999450683594,216.97999572753906,150683400.0,0.04773455285245457,0.05574671016878537,-0.03106356138112588,0.0939566422253847
434,216.52000427246094,216.5,214.11000061035156,222.0500030517578,118231100.0,0.09620706728171727,0.0701332482415074,-0.03852356880652351,0.176903847977519
435,212.4199981689453,215.8800048828125,212.1999969482422,220.10000610351562,107065100.0,0.03291619015727936,0.07517880017804357,-0.03861765296520657,-0.1179187222598837
436,205.75999450683594,211.32000732421875,204.8800048828125,214.8000030517578,115112600.0,0.023490156267936733,0.09265172379492226,-0.036787806160579334,-0.0716810261365026
437,207.3000030517578,210.60000610351562,205.77000427246094,212.41000366210938,94881200.0,-0.05009959824468551,0.03820334128726737,-0.0478854694435135,-0.4709865615392725
438,197.36000061035156,209.27999877929688,194.6699981689453,210.8800048828125,136448200.0,-0.11276831435834511,0.003780315356967014,-0.04285039672010993,-0.2651518830098212
