date,sentiment_score
2022-12-24,-0.147481690471371
2022-12-25,0.2262423137202859
2022-12-26,-0.0820789909921586
2022-12-27,-0.4822644423693418
2022-12-28,-0.1526441872119903
2022-12-29,-0.0691209355225929
2022-12-30,-0.2732389685697853
2022-12-31,0.0138586568646132
2023-01-01,-0.457334010861814
2023-01-02,-0.1760163063183427
2023-01-03,-0.1295504844082253
2023-01-04,0.011319517934074
2023-01-05,0.052447415156556
2023-01-06,-0.166934528760612
2023-01-07,-0.1068401436787098
2023-01-08,0.0321994987316429
2023-01-09,0.1941866809502244
2023-01-10,0.067904407158494
2023-01-11,0.2078191515886121
2023-01-12,0.0869602070978054
2023-01-13,-0.2397570231308539
2023-01-14,-0.2155952366068959
2023-01-15,0.0496305804699659
2023-01-16,-0.4623950370587408
2023-01-17,-0.3046159478412433
2023-01-18,-0.2839859866071492
2023-01-19,0.0387710269827109
2023-01-20,0.0171342872911029
2023-01-21,-0.0046674469485878
2023-01-22,-0.2332216612994671
2023-01-23,-0.1152270328253507
2023-01-24,-0.2117473915792428
2023-01-25,0.0302180625936564
2023-01-26,-0.1906235366394477
2023-01-27,-0.137855671784457
2023-01-28,0.0485211607068777
2023-01-29,0.0
2023-01-30,-0.1351558767402401
2023-01-31,-0.16959097044652
2023-02-01,-0.0366253201849758
2023-02-02,-0.2895765180001035
2023-02-03,-0.1921455485915595
2023-02-04,-0.6359399305656552
2023-02-05,-0.3573757358826697
2023-02-06,0.1470932561904191
2023-02-07,0.1348632323788479
2023-02-08,-0.0867306995628909
2023-02-09,0.143205809717377
2023-02-10,-0.1090692296468963
2023-02-11,-0.3391105532646179
2023-02-12,-0.1953337356448173
2023-02-13,0.0827316525392234
2023-02-14,-0.0641483901068568
2023-02-15,0.1225194591614935
2023-02-16,-0.4322050416043826
2023-02-17,-0.0128954296931624
2023-02-18,-0.2447421505348757
2023-02-19,-0.2205830312644442
2023-02-20,0.0960403099888935
2023-02-21,0.0789110238796898
2023-02-22,-0.0904944754309124
2023-02-23,0.2841134862974286
2023-02-24,0.1045846585900737
2023-02-25,-0.3654489254889388
2023-02-26,-0.3159403742424079
2023-02-27,0.1791262379573548
2023-02-28,-0.1992518587503582
2023-03-01,0.0291624110920921
2023-03-02,-0.3407495195247434
2023-03-03,-0.01325816651141
2023-03-04,-0.2500847629271447
2023-03-05,0.177914691157639
2023-03-06,-0.3224799047623362
2023-03-07,-0.4030618667602539
2023-03-08,0.5523203347499172
2023-03-09,-0.0393356587737798
2023-03-10,0.0511963022872805
2023-03-11,-0.0745362279315789
2023-03-12,0.2850413396954536
2023-03-13,-0.1048887695318886
2023-03-14,-0.0553596241710086
2023-03-15,-0.1521153322731455
2023-03-16,0.1822216058149934
2023-03-17,-0.1905251181451603
2023-03-18,0.0707653518766164
2023-03-19,0.0336427856236696
2023-03-20,-0.0100256984122097
2023-03-21,0.1524086071178317
2023-03-22,0.5706694992259145
2023-03-23,-0.0547663127589556
2023-03-24,0.2399847935885191
2023-03-25,0.13542893063277
2023-03-26,-0.3455815315246582
2023-03-27,-0.260225207855304
2023-03-28,0.088649634970352
2023-03-29,-0.3270175873767584
2023-03-30,0.0107560970354825
2023-03-31,-0.0945586674381047
2023-04-01,-0.1051245102037986
2023-04-02,0.0033181868493556
2023-04-03,-0.176592240226455
2023-04-04,-0.125888691865839
2023-04-05,-0.0754606911214068
2023-04-06,-0.2132830451327291
2023-04-07,-0.1104097856829563
2023-04-08,-0.4427677989006042
2023-04-09,0.1450100936926901
2023-04-10,-0.3358054074458778
2023-04-11,0.107074477430433
2023-04-12,0.0361150669466171
2023-04-13,-0.0528837104461022
2023-04-14,-0.2062173000692079
2023-04-15,0.146859060972929
2023-04-16,-0.1263316047067443
2023-04-17,0.1084909480331199
2023-04-18,0.1558700057212263
2023-04-19,-0.371611806465999
2023-04-20,-0.0209051031353218
2023-04-21,-0.2728081443347037
2023-04-22,0.0382657016494444
2023-04-23,0.2763553441369107
2023-04-24,0.2195551708961526
2023-04-25,0.4622203269973397
2023-04-26,-0.1811421666294336
2023-04-27,-0.2193319072946906
2023-04-28,-0.1390593346829215
2023-04-29,0.0972760673612356
2023-04-30,-0.5202056393027306
2023-05-01,0.1232894036918878
2023-05-02,-0.1324103366583585
2023-05-03,0.2444272714977463
2023-05-04,-0.0264952676370739
2023-05-05,-0.2661014114107404
2023-05-06,-0.2610350924854477
2023-05-07,-0.0903572163855036
2023-05-08,-0.0161432832479476
2023-05-09,0.0623483281074599
2023-05-10,0.0949451284896996
2023-05-11,-0.1818632014095783
2023-05-12,-0.0926093347370624
2023-05-13,-0.1505366247147321
2023-05-14,-0.1049674861133098
2023-05-15,0.022370408496095
2023-05-16,-0.0757943615938226
2023-05-17,-0.1035171362260977
2023-05-18,0.2211773775687271
2023-05-19,-0.1201857897852148
2023-05-20,0.1209440603852272
2023-05-21,-0.0348843606188893
2023-05-22,0.3409371143206954
2023-05-23,-0.0339623386971652
2023-05-24,0.0210730205290019
2023-05-25,0.2742092829197645
2023-05-26,0.2678075939830806
2023-05-27,-0.0069343534608681
2023-05-28,0.126799932681024
2023-05-29,-0.1074126070986191
2023-05-30,-0.3330998548190109
2023-05-31,-0.0660969557551046
2023-06-01,-0.1376489258836954
2023-06-02,-0.0600195500689248
2023-06-03,0.6507436186075211
2023-06-04,0.392760694026947
2023-06-05,-0.1904362446882508
2023-06-06,0.1048633793834596
2023-06-07,-0.2508077139500528
2023-06-08,-0.1552614686744553
2023-06-09,0.0388813754543662
2023-06-10,0.1602852721698582
2023-06-11,0.0376544184982776
2023-06-12,-0.0961258541792631
2023-06-13,0.3156101833408077
2023-06-14,0.1401199862504234
2023-06-15,-0.2273586904630065
2023-06-16,0.3018814276226542
2023-06-17,0.5757676176726818
2023-06-18,-0.3684778353199363
2023-06-19,0.1018463551465954
2023-06-20,0.3345368027480112
2023-06-21,0.2187835730700975
2023-06-22,0.203877186588943
2023-06-23,0.075123265851289
2023-06-24,-0.8612224422395229
2023-06-25,0.0803418507178624
2023-06-26,-0.3702387824993242
2023-06-27,0.0079709519114759
2023-06-28,0.0937242625902096
2023-06-29,0.3901103688403964
2023-06-30,0.0490782689303159
2023-07-01,0.0023870437095562
2023-07-02,0.1795395974602018
2023-07-03,0.3163340054452419
2023-07-04,0.2380623145561133
2023-07-05,-0.1672190643019146
2023-07-06,-0.2514081341214478
2023-07-07,-0.0162063991883769
2023-07-08,0.1346155147378643
2023-07-09,-0.6582381073385477
2023-07-10,-0.2420544475317001
2023-07-11,-0.3561582622739176
2023-07-12,0.1067579525655933
2023-07-13,-0.1821651221252977
2023-07-14,0.3276249341666698
2023-07-15,0.0
2023-07-16,0.2544526434503495
2023-07-17,0.2154904982695976
2023-07-18,-0.6196136871973673
2023-07-19,0.0605773190036416
2023-07-20,-0.1209520221584373
2023-07-21,-0.0309916965197771
2023-07-22,-0.3479717634618282
2023-07-23,-0.3606839664280414
2023-07-24,-0.2103131744079291
2023-07-25,-0.464473926462233
2023-07-26,0.1955261821082482
2023-07-27,0.064469593266646
2023-07-28,-0.014602488572044
2023-07-29,0.0374404899775981
2023-07-30,0.2663742194750479
2023-07-31,0.6435658494010568
2023-08-01,-0.0011679913848638
2023-08-02,-0.2903751328587532
2023-08-03,-0.4994063353432076
2023-08-04,0.0461534233763814
2023-08-05,0.0
2023-08-06,-0.337745601311326
2023-08-07,-0.0677381390705704
2023-08-08,-0.2387318089604377
2023-08-09,-0.2054027892649173
2023-08-10,-0.1219648557404677
2023-08-11,0.0907293837517499
2023-08-12,-0.9234548462554812
2023-08-13,0.3421650001158317
2023-08-14,-0.4258284419775009
2023-08-15,-0.3041285943860809
2023-08-16,0.1586693361298077
2023-08-17,0.0301378816366195
2023-08-18,-0.0004726760089397
2023-08-19,-0.3658593548461795
2023-08-20,0.1454939353279769
2023-08-21,-0.2816155511619789
2023-08-22,0.0267139747738838
2023-08-23,-0.3294227031458701
2023-08-24,-0.2112351274117827
2023-08-25,-0.0255257105454802
2023-08-26,-0.2027740832418203
2023-08-27,0.0971170042951901
2023-08-28,-0.0480012556848426
2023-08-29,0.0554896712303161
2023-08-30,-0.1931756370080014
2023-08-31,0.0391509346663951
2023-09-01,0.0120762456208467
2023-09-02,-0.2271866737864911
2023-09-03,0.129170989152044
2023-09-04,0.2414769474416971
2023-09-05,-0.0173493054193946
2023-09-06,0.0952120509929955
2023-09-07,-0.2345620617270469
2023-09-08,-0.1644710341468453
2023-09-09,0.0823732065036892
2023-09-10,0.1908285813406109
2023-09-11,0.1654271631656835
2023-09-12,0.4007040707394481
2023-09-13,-0.1150961974993921
2023-09-14,0.0
2023-09-15,-0.1380566630512475
2023-09-16,0.0360708674415946
2023-09-17,0.0281848742937048
2023-09-18,-0.4162040647119284
2023-09-19,-0.1587517035326787
2023-09-20,0.0666478534694761
2023-09-21,0.2331819589146309
2023-09-22,-0.1052938750521703
2023-09-23,-0.1047759305220097
2023-09-24,0.020548523714145
2023-09-25,-0.2404351063072681
2023-09-26,-0.2402002112939953
2023-09-27,-0.2021699885704687
2023-09-28,0.1227100956253707
2023-09-29,-0.3217099259297053
2023-09-30,-0.424027738161385
2023-10-01,-0.0260712951421737
2023-10-02,-0.6106516756117344
2023-10-03,0.1395410792902112
2023-10-04,0.0
2023-10-05,-0.18855644937139
2023-10-06,-0.3163019567728042
2023-10-07,-0.2595946257933974
2023-10-08,-0.1370250200852751
2023-10-09,0.2912907935678959
2023-10-10,0.2167704800143838
2023-10-11,0.4845253456383943
2023-10-12,-0.0169084556400775
2023-10-13,-0.1624037530273199
2023-10-14,0.0846984619274735
2023-10-15,-0.177168658003211
2023-10-16,0.3251174176111817
2023-10-17,-0.0056987889111042
2023-10-18,0.0441417200490832
2023-10-19,0.173529129785796
2023-10-20,-0.1345004977658391
2023-10-21,0.0
2023-10-22,-0.0361275488510727
2023-10-23,0.0939566422253847
2023-10-24,0.176903847977519
2023-10-25,-0.1179187222598837
2023-10-26,-0.0716810261365026
2023-10-27,-0.4709865615392725
2023-10-28,0.1272334577515721
2023-10-29,-0.5734921293333173
2023-10-30,-0.2651518830098212
2023-10-31,-0.1687977912370115
2023-11-01,-0.2293430976569652
2023-11-02,-0.0372089720331132
2023-11-03,-0.4003174901008606
2023-11-04,0.426643299870193
2023-11-05,0.0
2023-11-06,-0.221410799305886
2023-11-07,0.1801287537440657
2023-11-08,-0.4910277744755149
2023-11-09,0.1165924847924283
2023-11-10,0.2412039767950773
2023-11-11,-0.1258428531388441
2023-11-12,0.1046972479671239
2023-11-13,-0.0265325894579291
2023-11-14,-0.1283918044840296
2023-11-15,0.1732512205425236
2023-11-16,0.1721499480440148
2023-11-17,-0.1200988086472664
2023-11-18,-0.236004140228033
2023-11-19,0.2321001361124217
2023-11-20,-0.2608881338753483
2023-11-21,-0.0109335409943014
2023-11-22,0.1807325355708599
2023-11-23,-0.4335260109510273
2023-11-24,0.0687635606154799
2023-11-25,-0.8665647897869349
2023-11-26,-0.2042095387975374
2023-11-27,-0.2959272065199911
2023-11-28,-0.1241726133041083
2023-11-29,-0.2588814776390791
2023-11-30,-0.4233578371349722
2023-12-01,-0.0466720685362815
2023-12-02,0.0521032201126217
2023-12-03,0.0845535462722182
2023-12-04,-0.0880383364856243
2023-12-05,-0.0469886744394898
2023-12-06,-0.0301642268896102
2023-12-07,0.4255379874259233
2023-12-08,-0.3380184107060943
2023-12-09,0.1493547167629003
2023-12-10,0.0
2023-12-11,-0.1019152017931143
2023-12-12,-0.79902483522892
2023-12-13,-0.1953605877235532
2023-12-14,0.1159231589279241
2023-12-15,-0.4979796344414353
2023-12-16,-0.2527895979583263
2023-12-17,-0.0557754332465784
2023-12-18,0.1209087117575109
2023-12-19,-0.1076591733673756
2023-12-20,-0.2030577216297388
2023-12-21,-0.2962178224697709
2023-12-22,-0.4214561040114079
2023-12-23,-0.436546990647912
2023-12-24,-0.4110074695199728
2023-12-25,0.230154552962631
2023-12-26,0.126242677293097
2023-12-27,-0.3988720076158643
2023-12-28,0.2766422394197434
2023-12-29,0.1266913494095206
2023-12-30,-0.1160187497735023
2023-12-31,0.1405642429987589
2024-01-01,-0.2814468782395124
2024-01-02,0.1359752298199704
2024-01-03,-0.0721314284684402
2024-01-04,0.3738842187449336
2024-01-05,-0.3557557510212064
2024-01-06,0.1721266405656933
2024-01-07,-0.8391081839799881
2024-01-08,0.0291179351042956
2024-01-09,0.2211085353046655
2024-01-10,0.1714859816711396
2024-01-11,0.0157950563977162
2024-01-12,-0.0544183286838233
2024-01-13,-0.3069696249440312
2024-01-14,-0.2620801631361246
2024-01-15,0.4067738632568055
2024-01-16,-0.2091605192558332
2024-01-17,-0.1997685637325048
2024-01-18,-0.0481493270822933
2024-01-19,-0.3488745082480212
2024-01-20,0.0950053920969367
2024-01-21,-0.1989143200218677
2024-01-22,0.0300195099895491
2024-01-23,0.0128220364451408
2024-01-24,-0.1880032686008648
2024-01-25,-0.0662989187985658
2024-01-26,-0.1691645745498438
2024-01-27,-0.2299127746373415
2024-01-28,0.2371966331265866
2024-01-29,-0.41362428618595
2024-01-30,-0.0326982899568975
2024-01-31,-0.0813263501040637
2024-02-01,-0.4147908929735422
2024-02-02,-0.3589862923448284
2024-02-03,-0.2975115105509758
2024-02-04,-0.5631758663803339
2024-02-05,0.0617958746540049
2024-02-06,-0.23289455964484
2024-02-07,0.0105524435639381
2024-02-08,-0.0362027322586912
2024-02-09,-0.1582799104042351
2024-02-10,0.0
2024-02-11,0.0228842431679368
2024-02-12,-0.1848363399505615
2024-02-13,-0.1940868675915731
2024-02-14,0.1166556211188435
2024-02-15,0.1802606069083724
2024-02-16,-0.0135567197576165
2024-02-17,0.4235399316530674
2024-02-18,0.0695819228089281
2024-02-19,-0.0720262369140982
2024-02-20,-0.100577363356327
2024-02-21,-0.1334881492786937
2024-02-22,-0.3911845963448286
2024-02-23,-0.1888082461017701
2024-02-24,-0.6035900910695394
2024-02-25,0.0017014077554146
2024-02-26,0.2911311458530171
2024-02-27,-0.0806248446719514
2024-02-28,-0.1217535488706614
2024-02-29,-0.2922088955529034
2024-03-01,-0.2044001366677028
2024-03-02,0.0373001117259264
2024-03-03,-0.0263430313207209
2024-03-04,-0.1637562190182507
2024-03-05,-0.1872434671036899
2024-03-06,0.014649317599833
2024-03-07,-0.1079293103380636
2024-03-08,-0.3237185651170356
2024-03-09,-0.3423834443092346
2024-03-10,-0.1146926589103208
2024-03-11,-0.0524191199443661
2024-03-12,-0.0091828614240512
2024-03-13,-0.0888322638347745
2024-03-14,0.2341769294192393
2024-03-15,0.2961966170825892
2024-03-16,-0.0439038872718811
2024-03-17,-0.1564542734995484
2024-03-18,-0.0456422858405858
2024-03-19,0.2966975479697187
2024-03-20,-0.1493383653461933
2024-03-21,-0.1450087438838986
2024-03-22,-0.2118892973022801
2024-03-23,0.1139181600883603
2024-03-24,-0.1016345179329315
2024-03-25,0.0227240582928061
2024-03-26,0.0559760481119155
2024-03-27,-0.0351852943810323
2024-03-28,0.0728603167873289
2024-03-29,0.2146110248286277
2024-03-30,0.1752973251665631
2024-03-31,0.1050681257620453
2024-04-01,-0.0849848589859902
2024-04-02,-0.1066865993198007
2024-04-03,-0.2403140951117331
2024-04-04,-0.2266617905969421
2024-04-05,-0.3184116908993858
2024-04-06,-0.2703308509662747
2024-04-07,-0.9557893476448952
2024-04-08,-0.3767478302121162
2024-04-09,-0.0880797281861305
2024-04-10,-0.0314995761727914
2024-04-11,0.115201773867011
2024-04-12,-0.305994797963649
2024-04-13,0.0530021009035408
2024-04-14,0.214918443467468
2024-04-15,0.1258906832896173
2024-04-16,0.0121324778689692
2024-04-17,-0.666336085414514
2024-04-18,-0.2048367743069926
2024-04-19,-0.099071298725903
2024-04-20,-0.935812340117991
2024-04-21,-0.0516164246946573
2024-04-22,-0.728139694247927
2024-04-23,-0.2036181259235101
2024-04-24,-0.3091582178603858
2024-04-25,-0.3415314183304352
2024-04-26,0.0003897674381732
2024-04-27,-0.0815372494980692
2024-04-28,0.5371665768325329
2024-04-29,0.1218040241704632
2024-04-30,-0.0228559908989284
2024-05-01,-0.101459276707222
2024-05-02,0.1299340166151523
2024-05-03,-0.1240061800926923
2024-05-04,-0.2843956388533115
2024-05-05,-0.36690245103091
2024-05-06,-0.0442631163168698
2024-05-07,-0.3358500735568149
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.1719193670433014
2024-05-11,0.0394120812416076
2024-05-12,0.4799806264539559
2024-05-13,-0.2999045077711343
2024-05-14,0.0324925948710491
2024-05-15,0.1611351833368341
2024-05-16,-0.5156123070046306
2024-05-17,-0.0120120257139205
2024-05-18,-0.6528121158480644
2024-05-19,0.2662182841449976
2024-05-20,-0.4683619705028832
2024-05-21,-0.1711733508855104
2024-05-22,0.0294702951796352
2024-05-23,-0.0965870699534813
2024-05-24,-0.2798370748758316
2024-05-25,0.0623857416212558
2024-05-26,-0.1964397300034761
2024-05-27,0.4404639974236488
2024-05-28,-0.029732804861851
2024-05-29,0.2250030891348918
2024-05-30,-0.0939649501815438
2024-06-01,0.190348245203495
2024-06-02,-0.0832929940273364
2024-06-03,0.1338754857757262
